T_ax,T_ay,T_az,T_gx,T_gy,T_gz,T_mx,T_my,T_mz,RA_ax,RA_ay,RA_az,RA_gx,RA_gy,RA_gz,RA_mx,RA_my,RA_mz,LA_ax,LA_ay,LA_az,LA_gx,LA_gy,LA_gz,LA_mx,LA_my,LA_mz,RL_ax,RL_ay,RL_az,RL_gx,RL_gy,RL_gz,RL_mx,RL_my,RL_mz,LL_ax,LL_ay,LL_az,LL_gx,LL_gy,LL_gz,LL_mx,LL_my,LL_mz,action,id
11.249,0.32927,4.327,-0.12081,0.044674,-0.38387,-0.62435,0.049946,-0.65463,10.147,4.1965,3.18,0.28185,-0.072903,-0.16598,-0.57657,-0.53448,-0.4907,9.8052,-5.7106,1.179,-0.020336,0.33396,-0.29022,-0.44324,0.79284,-0.098489,-10.6,0.70708,-0.84411,0.16419,-0.12122,-0.68339,0.86421,-0.2603,0.17792,-8.2703,-1.5967,0.084154,0.95465,-1.0116,0.56428,0.50979,0.74352,-0.2021,walk,4113
11.274,0.79687,4.0393,-0.19479,0.30372,-0.35043,-0.62091,0.044338,-0.65919,11.982,4.2295,4.2995,0.46298,-0.10281,-0.24998,-0.57438,-0.54668,-0.48083,10.517,-5.6701,1.0155,-0.25487,0.45363,-0.42958,-0.45309,0.78836,-0.10074,-12.049,1.1618,0.22151,0.775,-0.34287,-0.35822,0.8718,-0.23664,0.17541,-13.923,-1.554,1.856,0.88865,0.41455,0.30248,0.52591,0.72254,-0.2346,walk,4114
11.404,1.544,4.0376,-0.12989,0.31883,-0.26008,-0.61591,0.041123,-0.66396,11.534,5.1367,3.2439,-0.046634,-0.093712,-0.3124,-0.56929,-0.561,-0.47243,9.9318,-5.8624,1.5356,-0.0849,0.36955,-0.57636,-0.4679,0.77844,-0.10483,-11.411,2.4496,1.2831,0.80524,-0.42038,0.013906,0.87294,-0.22529,0.16103,-10.641,5.0994,0.032285,0.19731,0.6754,0.7374,0.5409,0.70593,-0.24077,walk,4115
10.069,2.0785,2.6883,-0.071019,0.45025,-0.27443,-0.60383,0.036696,-0.67344,10.147,4.2886,2.2108,-0.93654,-0.20277,-0.36028,-0.56306,-0.55644,-0.48273,9.5895,-5.5075,2.1721,0.44133,0.15816,-0.69284,-0.48615,0.76462,-0.11771,-10.309,2.7209,0.19475,0.83509,-0.65479,0.59638,0.87467,-0.23071,0.14851,-12.396,4.1482,-1.1352,-0.91764,0.23387,1.2771,0.57644,0.68624,-0.21762,walk,4116
8.9052,3.2898,2.2099,-0.1118,0.42133,-0.28814,-0.59112,0.034996,-0.68593,9.2524,3.5098,1.8494,-1.5125,-0.16883,-0.38052,-0.56173,-0.53936,-0.50537,8.8706,-4.2324,2.6108,0.61549,0.037798,-0.45452,-0.50147,0.75212,-0.13211,-9.7081,-0.22949,1.6353,1.0815,-0.54079,0.86135,0.87428,-0.24951,0.14178,-10.147,-3.286,-1.3189,-0.40445,0.2305,1.6622,0.61927,0.65856,-0.18948,walk,4117
7.3338,3.3185,1.8774,-0.17977,0.28448,-0.1957,-0.58151,0.035075,-0.69265,8.8279,2.4259,1.4166,-1.3888,0.078493,-0.36534,-0.55314,-0.51611,-0.53546,7.6547,-2.9499,2.9661,0.39615,0.042189,0.11907,-0.5043,0.74661,-0.1488,-11.131,-3.1514,-0.29547,1.0316,0.071103,1.5153,0.86077,-0.28673,0.14571,-8.471,-4.5795,-1.0177,0.33139,0.4236,1.2214,0.65919,0.62124,-0.18577,walk,4118
7.7917,2.5581,2.1818,-0.23,-0.28792,-0.13673,-0.58303,0.038856,-0.69156,8.508,2.317,0.90386,-0.75003,0.3391,-0.3853,-0.54152,-0.50106,-0.5611,7.1965,-2.5628,2.3584,0.42527,0.094666,0.47417,-0.49421,0.7511,-0.16188,-10.645,-1.4289,0.67261,1.2162,0.28445,1.2675,0.83902,-0.32956,0.16979,-9.6174,-0.64728,-0.48874,0.19807,0.52421,0.93695,0.68743,0.59065,-0.17832,walk,4119
8.8389,1.9411,2.4841,-0.18055,-0.44436,-0.030104,-0.59683,0.040522,-0.68225,9.0295,2.6918,0.59286,-0.23662,0.46111,-0.32828,-0.52313,-0.49163,-0.58628,8.0253,-2.6538,2.0523,0.17228,0.13072,0.41413,-0.48134,0.75642,-0.17933,-10.144,-0.077037,0.62118,0.41094,0.4745,1.2619,0.81744,-0.37145,0.19197,-9.8122,-0.4881,-0.89492,-0.37331,0.32845,1.1054,0.71976,0.5567,-0.15937,walk,4120
8.7792,2.1033,2.798,-0.13514,-0.013712,0.020105,-0.60259,0.046139,-0.67713,8.647,2.7555,0.45958,0.096114,0.46272,-0.29017,-0.50657,-0.49717,-0.59532,7.864,-2.7612,2.7851,-0.030958,0.12128,0.18771,-0.47182,0.76098,-0.18383,-9.245,-0.89643,0.17505,-0.9059,0.65196,1.5929,0.78873,-0.42085,0.2039,-9.2009,-2.1262,-1.0235,-0.4861,0.2798,1.0327,0.74485,0.52955,-0.13962,walk,4121
7.5763,1.7769,3.488,-0.26783,0.26145,0.025941,-0.59982,0.051536,-0.67654,7.5355,2.7803,0.38483,0.17032,0.26933,-0.33647,-0.49327,-0.51006,-0.59461,7.3079,-2.6378,3.1853,-0.031041,0.087262,0.06208,-0.46383,0.7645,-0.18128,-8.6359,-0.53168,-0.40573,-1.4742,0.80391,1.8242,0.75454,-0.47732,0.20693,-9.7909,-0.91237,-1.3438,-0.67126,0.29436,0.98104,0.76367,0.5053,-0.12397,walk,4122
6.8408,2.3084,3.5455,-0.082986,-0.13166,-0.042392,-0.5968,0.054094,-0.6788,6.8795,2.9714,0.47402,0.11697,-0.049822,-0.24,-0.48468,-0.51784,-0.59426,7.6646,-2.8813,2.6179,-0.12609,0.073352,-0.16053,-0.46579,0.76572,-0.18041,-10.593,-0.3754,-0.18266,-1.616,0.75574,1.7966,0.71093,-0.54385,0.19872,-9.7075,-0.16472,-1.6691,-1.0001,0.13339,0.96985,0.78404,0.47986,-0.10132,walk,4123
7.8615,2.2117,3.4557,0.10388,-0.58506,-0.016383,-0.61063,0.054575,-0.66766,7.4659,3.5113,0.6186,-0.16375,-0.32751,0.08468,-0.48826,-0.51935,-0.59159,8.3568,-3.3621,3.3384,-0.15415,-0.002487,-0.39551,-0.47195,0.7586,-0.17629,-9.8662,-0.70329,0.019832,-1.2982,0.71091,1.6895,0.66488,-0.60382,0.18236,-8.9305,-1.6269,-1.0624,-0.94531,0.03329,0.89731,0.8014,0.45391,-0.081187,walk,4124
9.2355,2.72,3.2531,0.31606,-0.49616,0.018323,-0.62341,0.046834,-0.65694,8.4357,3.6336,0.87054,-0.30267,-0.53442,0.43526,-0.50468,-0.50826,-0.58844,8.4108,-3.922,3.9651,-0.46539,-0.11457,-0.43854,-0.49133,0.75232,-0.16675,-9.2434,-1.1443,0.28037,-0.71467,0.85312,1.3207,0.61298,-0.6629,0.17439,-10.038,-0.8742,-1.2508,-0.30764,0.084253,0.80339,0.81817,0.42593,-0.064248,walk,4125
9.3114,2.9863,3.1808,0.22428,-0.1733,0.051478,-0.63267,0.039254,-0.64884,9.4976,3.4761,1.304,-0.18952,-0.5784,0.66012,-0.53149,-0.48934,-0.58317,7.9841,-4.9972,3.6522,-0.91903,-0.091315,-0.27937,-0.50232,0.75044,-0.1417,-8.1428,-0.18834,0.44397,-0.27626,1.0101,0.69903,0.5816,-0.68918,0.18526,-9.5719,-0.078207,-0.95698,-0.26265,0.015531,0.86046,0.83042,0.39726,-0.060272,walk,4126
8.4897,2.5338,3.1567,0.1487,-0.054164,0.091804,-0.63901,0.03624,-0.64237,9.5656,3.1862,1.5899,0.16673,-0.46226,0.65956,-0.55306,-0.47643,-0.57249,7.011,-5.3059,2.6013,-0.75723,-0.041441,-0.11244,-0.50546,0.75443,-0.11679,-7.7651,1.7933,0.29187,0.016,1.0508,0.40324,0.55837,-0.69697,0.20537,-10.064,1.3381,-1.6262,-0.76982,0.16601,0.76519,0.84213,0.37579,-0.051693,walk,4127
8.3249,2.3573,3.1543,0.16817,-0.09836,0.15493,-0.64071,0.036317,-0.63981,9.124,3.1507,1.9175,0.49063,-0.38086,0.53455,-0.5742,-0.4702,-0.55741,6.6171,-5.5605,2.1891,-0.33692,-0.096831,0.062668,-0.50723,0.75665,-0.099736,-8.0351,4.9484,0.44055,-0.17719,1.0811,0.33703,0.54003,-0.70722,0.22635,-9.9979,0.5066,-1.0224,-1.0327,0.075564,0.95066,0.85584,0.3479,-0.032539,walk,4128
9.0251,2.3513,3.2565,0.24715,-0.13749,0.27657,-0.64468,0.037198,-0.63813,9.3942,3.7534,2.5877,0.50061,-0.27983,0.46935,-0.59051,-0.47112,-0.54231,7.2307,-5.6155,2.6589,0.079657,-0.20284,0.23619,-0.50342,0.75904,-0.095868,-8.3426,6.6641,0.50001,-0.44583,0.74716,0.37564,0.51919,-0.71564,0.23893,-10.444,-1.8224,-0.82703,-0.81324,-0.024545,0.91719,0.86814,0.31547,-0.021306,walk,4129
10.456,2.4423,3.5589,0.38616,-0.12314,0.38994,-0.6445,0.039067,-0.63709,10.688,4.1478,3.2098,0.34992,-0.1663,0.57197,-0.60793,-0.46907,-0.52824,8.8481,-5.4762,2.9842,0.14477,-0.30608,0.36369,-0.49373,0.76607,-0.091832,-8.5764,5.1236,-0.73325,-1.0455,0.15445,-0.025983,0.51238,-0.7275,0.22513,-10.25,-2.6758,-0.51983,-0.56084,-0.087747,0.58777,0.87652,0.28863,-0.013376,walk,4130
12.005,2.4437,3.8093,0.48144,0.20079,0.50467,-0.64456,0.039474,-0.63814,11.809,3.796,3.7254,0.4763,0.055115,0.63007,-0.62082,-0.4622,-0.52006,9.6178,-5.4171,3.1024,0.11079,-0.32703,0.28081,-0.48464,0.77161,-0.089779,-10.934,3.6403,-3.307,-1.3269,-0.52044,-0.41931,0.51954,-0.73306,0.18737,-11.389,-2.5462,-1.8906,-0.46191,-0.16537,0.3469,0.88109,0.27569,-0.013001,walk,4131
12.798,2.494,2.6072,0.43287,0.43783,0.52002,-0.64308,0.041529,-0.63994,13.715,4.0142,3.6847,0.83391,0.26214,0.65526,-0.62483,-0.46088,-0.51296,11.605,-5.9755,2.8953,-0.20916,-0.20223,-0.034964,-0.48194,0.77404,-0.085845,-15.405,7.0503,5.4737,-2.3176,-0.65203,-0.25314,0.53259,-0.73942,0.11164,-11.961,-4.3235,-1.2104,-0.48767,-0.53047,0.019251,0.88453,0.26573,-0.020802,walk,4132
12.476,2.9689,1.1905,0.15035,0.86642,0.41009,-0.62569,0.045553,-0.65544,11.855,4.7292,4.2597,0.57331,0.3703,0.40969,-0.62789,-0.46233,-0.50783,10.17,-5.5438,1.849,0.43793,-0.23523,-0.036399,-0.48625,0.77268,-0.087148,-5.1085,-8.5971,-1.2938,-0.52909,0.13569,-0.5461,0.5438,-0.73424,0.061679,-11.152,-5.7261,1.5181,-0.43666,-0.74229,-0.7776,0.8784,0.28351,-0.04031,walk,4133
9.7079,1.0473,1.9776,-0.34303,0.8465,0.58978,-0.59861,0.064587,-0.6779,9.9358,4.4832,4.5336,-0.41491,0.54969,0.12055,-0.62354,-0.45556,-0.51917,8.7287,-3.5213,1.8531,0.68322,-0.30056,0.46341,-0.47884,0.77407,-0.10127,-10.459,-4.5228,-3.4461,1.8675,-0.20503,-1.3292,0.57265,-0.70965,0.094288,-10.379,-0.10255,0.67995,-1.1401,-0.69002,-1.3288,0.86387,0.32282,-0.05456,walk,4134
7.5256,-0.26926,2.1614,-0.29863,0.5457,0.68573,-0.57396,0.091392,-0.69669,8.1445,2.4779,3.172,-0.69684,0.91877,-0.3275,-0.60706,-0.445,-0.54859,8.3728,-3.1543,1.3035,0.52027,-0.20404,0.82724,-0.45915,0.78316,-0.10975,-10.74,2.4085,-2.6041,1.2433,0.31868,-1.7035,0.62517,-0.65925,0.13161,-11.813,2.9452,0.36519,-0.95437,-0.11597,-2.0602,0.83621,0.38974,-0.052769,walk,4135
8.0757,-0.51107,2.2535,0.042151,0.033852,0.6474,-0.56534,0.11028,-0.70148,8.2602,1.4871,2.0407,-0.26815,1.251,-0.69843,-0.57034,-0.44605,-0.57965,8.4665,-3.3474,0.48191,0.39382,-0.15638,0.7389,-0.43512,0.79762,-0.12115,-9.5964,3.5111,0.2007,0.81741,0.14131,-1.1927,0.66147,-0.6175,0.15904,-13.177,2.3841,0.29583,-0.91743,0.13622,-1.9359,0.80137,0.45826,-0.035569,walk,4136
9.7178,0.21551,2.4945,0.27522,-0.069033,0.4003,-0.56917,0.11728,-0.69695,9.0207,2.1238,1.7056,0.014157,1.3432,-0.861,-0.52648,-0.45623,-0.60874,9.0868,-4.1125,0.29438,0.31751,-0.20394,0.30606,-0.41947,0.80459,-0.13289,-9.3558,-0.17246,-0.92318,0.078289,0.06109,-1.1218,0.6847,-0.58438,0.18539,-11.172,0.36979,1.228,-0.1104,-0.021041,-1.8547,0.76889,0.51515,-0.025404,walk,4137
9.2695,0.24662,3.0284,0.13019,0.27416,0.1697,-0.56491,0.11632,-0.70059,8.5605,1.9742,1.5782,0.34315,1.2123,-0.90897,-0.48022,-0.48075,-0.62933,9.3007,-3.7931,0.31162,0.31046,-0.20503,0.1295,-0.41635,0.80556,-0.14037,-10.001,-0.14066,-1.9714,-0.14311,-0.003515,-1.1523,0.7109,-0.55304,0.18778,-10.098,2.8192,-0.084195,0.79968,0.10419,-1.7572,0.72949,0.56727,-0.033724,walk,4138
8.0522,-0.10824,3.4495,-0.14064,0.3897,0.10124,-0.55506,0.12121,-0.70746,7.1018,2.1872,1.6966,0.52614,0.88464,-0.82174,-0.43582,-0.50642,-0.63686,8.8241,-3.0407,0.43799,0.065177,-0.29504,0.16783,-0.41315,0.80622,-0.14147,-10.053,-2.0251,0.34009,0.28359,0.024099,-1.3226,0.73742,-0.515,0.18738,-9.255,2.0613,-2.3425,1.1761,0.29861,-1.7355,0.68948,0.61516,-0.054822,walk,4139
7.3431,-0.43537,3.3226,-0.13181,0.14546,0.089447,-0.54964,0.12227,-0.71159,6.307,2.552,1.4795,0.17936,0.42777,-0.55288,-0.39711,-0.53174,-0.63994,8.1693,-3.4773,0.63614,0.12894,-0.42076,0.20098,-0.4096,0.8068,-0.13532,-9.6007,0.60972,-1.7241,1.0481,-0.11965,-1.174,0.76377,-0.47386,0.1839,-9.6444,1.7022,-1.6555,0.57031,0.3833,-1.518,0.64654,0.6586,-0.063609,walk,4140
7.8341,-0.551,3.4673,-0.12575,-0.10579,0.05958,-0.55119,0.12752,-0.70841,6.3616,2.2514,1.4736,-0.28015,-0.018157,-0.27407,-0.38314,-0.53487,-0.64414,7.9504,-3.6751,0.56781,0.35912,-0.51276,0.082629,-0.40799,0.80677,-0.1381,-9.6519,-0.77254,-1.1535,1.2262,-0.10142,-1.2606,0.78616,-0.42792,0.20061,-8.1622,1.2018,-1.4974,0.96262,0.39896,-1.1523,0.61383,0.68727,-0.07438,walk,4141
7.9541,-0.41096,3.402,-0.17175,-0.1398,-0.033345,-0.55179,0.13622,-0.70718,6.6648,1.859,2.3728,-0.30668,-0.37294,-0.007178,-0.38983,-0.52648,-0.64724,7.9406,-3.7629,0.76721,0.4026,-0.52602,-0.16112,-0.41097,0.80526,-0.14283,-9.7136,-0.24933,-0.81026,0.96995,-0.21107,-1.2701,0.8104,-0.37645,0.22543,-7.4889,0.66043,-1.3754,1.1074,0.63666,-0.71896,0.58968,0.70855,-0.091171,walk,4142
8.0415,-0.60606,3.8564,-0.36392,-0.063419,-0.13332,-0.55455,0.14358,-0.70209,6.7506,1.979,3.1175,-0.16016,-0.53067,0.18112,-0.4035,-0.51762,-0.64609,8.0476,-3.72,0.93678,0.19645,-0.4452,-0.37754,-0.42367,0.79946,-0.14443,-9.9552,0.30407,-0.68819,0.53982,-0.11161,-0.94811,0.82565,-0.33323,0.23036,-7.5499,-1.2897,1.0532,1.4215,0.94651,-0.42899,0.57915,0.71645,-0.1055,walk,4143
8.3161,-0.78651,3.9767,-0.31041,-0.11418,-0.22511,-0.55918,0.14914,-0.7002,6.9531,2.1627,3.6979,-0.029816,-0.68733,0.38024,-0.42637,-0.51053,-0.6391,8.4916,-4.0478,1.0421,-0.25439,-0.28046,-0.50039,-0.4385,0.79161,-0.13636,-9.7526,1.5942,-0.58801,0.17233,-0.13755,-0.82893,0.83766,-0.30334,0.22969,-9.0535,-4.8391,1.3618,1.2148,0.4225,-0.6202,0.56827,0.71936,-0.13285,walk,4144
8.6224,-0.6113,4.0026,-0.29903,-0.23141,-0.28109,-0.57082,0.14937,-0.68989,7.83,2.5892,4.2058,-0.052477,-0.81166,0.59518,-0.46063,-0.49749,-0.62731,8.9946,-4.7693,1.1845,-0.666,-0.064281,-0.57983,-0.46042,0.78379,-0.11756,-10.431,-0.24318,-1.1698,0.26323,0.005299,-0.67301,0.84713,-0.27416,0.22229,-9.1114,-3.2829,0.69279,0.80226,0.20843,-0.58629,0.55338,0.72193,-0.15492,walk,4145
9.3235,-0.57179,3.8291,-0.30359,-0.2804,-0.3392,-0.58114,0.14939,-0.68175,8.7684,2.9236,4.704,-0.19033,-0.83821,0.75645,-0.49465,-0.48316,-0.61552,9.3658,-5.2957,1.2189,-0.71545,0.10441,-0.61128,-0.47981,0.77536,-0.098241,-10.311,-0.014824,-0.07236,0.6016,-0.02512,-0.76046,0.85325,-0.24569,0.22505,-8.6365,-5.0723,-0.85755,-0.24034,0.28828,-0.52185,0.53835,0.73239,-0.15968,walk,4146
9.9782,-0.63013,4.1395,-0.19991,-0.21146,-0.37758,-0.58688,0.15158,-0.67635,9.5925,2.7667,5.0339,-0.17459,-0.71228,0.79624,-0.52398,-0.46442,-0.60447,9.6465,-5.6984,1.5577,-0.55613,0.17956,-0.59943,-0.49316,0.76915,-0.080294,-10.722,-0.044729,-0.48568,0.96886,-0.030515,-0.47282,0.86172,-0.21927,0.23863,-8.658,-5.076,0.23254,-0.2923,0.64225,-0.28959,0.52804,0.74739,-0.13704,walk,4147
9.9027,-0.53551,4.714,-0.083419,-0.062968,-0.34885,-0.59127,0.14572,-0.6728,10.385,2.5182,5.271,0.2021,-0.47922,0.60598,-0.54975,-0.45157,-0.59285,9.2782,-5.5924,1.6872,-0.45284,0.25559,-0.51182,-0.50899,0.76041,-0.069634,-11.334,-1.1163,0.56841,1.111,-0.23811,-0.48676,0.8668,-0.19302,0.24122,-7.6419,-1.2132,-1.5025,-0.029117,0.55121,0.21683,0.53035,0.74806,-0.1226,walk,4148
11.248,-0.12806,3.8466,0.17752,-0.033983,-0.3321,-0.5964,0.13661,-0.67096,10.891,3.27,5.2046,0.58681,-0.26756,0.38894,-0.56748,-0.45059,-0.57748,10.322,-6.0193,1.3046,-0.40287,0.311,-0.55201,-0.52341,0.75102,-0.063497,-11.717,0.43024,-0.25113,1.1377,-0.27925,-0.33675,0.87361,-0.16715,0.23994,-14.011,-5.7747,4.3004,1.5332,0.65949,0.77582,0.54817,0.73422,-0.12103,walk,4149
11.789,0.40356,3.1828,0.26345,0.19981,-0.22533,-0.59993,0.12097,-0.67138,11.749,4.3665,5.035,0.54808,-0.016998,0.30019,-0.58152,-0.45383,-0.56609,10.334,-5.8609,0.93778,-0.41576,0.42371,-0.62243,-0.54055,0.73805,-0.061512,-10.999,1.7592,0.001895,0.73476,-0.3519,0.016809,0.8757,-0.15128,0.23095,-13.129,-6.8007,3.8943,3.0096,-0.57722,0.25163,0.55713,0.70965,-0.1913,walk,4150
11.181,0.87009,2.577,0.24759,0.41536,-0.038486,-0.59058,0.11125,-0.68067,10.83,4.1206,3.7962,0.090681,0.20899,0.00261,-0.58166,-0.45542,-0.56427,9.0978,-5.3577,1.3699,-0.34392,0.35392,-0.47795,-0.55589,0.72833,-0.058655,-10.019,3.8961,-0.82091,0.17985,-0.37773,0.58256,0.87711,-0.15849,0.21995,-8.316,7.7307,-1.5496,1.1263,0.093814,0.68393,0.57084,0.6747,-0.262,walk,4151
9.5904,1.5437,2.1814,0.19349,0.46761,-0.012492,-0.5773,0.10751,-0.69247,9.8072,2.7864,3.0233,0.003316,0.39227,-0.4549,-0.56879,-0.46619,-0.56632,9.0188,-5.0135,1.8394,0.32751,0.26865,-0.12409,-0.56198,0.72245,-0.063163,-10.249,3.2626,1.6357,-0.34163,-0.57028,0.97384,0.87782,-0.18594,0.20398,-11.554,7.3812,-4.0849,-0.81801,0.41567,1.2124,0.59336,0.65852,-0.26537,walk,4152
8.4144,1.7538,2.0097,0.037103,0.27015,-0.093142,-0.56759,0.10292,-0.69968,8.8592,2.9115,2.2501,-0.040498,0.47956,-0.78058,-0.5448,-0.47855,-0.5774,8.9799,-3.4489,1.4009,0.53297,0.25512,0.40618,-0.55462,0.72518,-0.083437,-9.4408,-1.5478,-2.0411,-0.20504,-0.19224,1.5418,0.86922,-0.23079,0.18675,-10.981,-0.32197,-1.9897,-1.173,0.78679,1.5595,0.63582,0.63527,-0.2182,walk,4153
7.9221,1.7863,2.2673,-0.10184,-0.033638,-0.15955,-0.56649,0.10206,-0.70134,7.7996,3.0498,1.7582,-0.24512,0.42594,-0.86205,-0.51828,-0.49177,-0.58936,8.7815,-2.7874,1.3619,0.39395,0.33299,0.85484,-0.53319,0.73763,-0.1019,-13.152,-4.6929,0.61079,-0.16182,0.39959,1.9797,0.84616,-0.29871,0.19235,-9.6057,-2.8298,-0.06123,-1.2673,-0.004841,1.4527,0.67495,0.60331,-0.18483,walk,4154
9.0668,1.2873,2.5114,-0.1787,-0.23175,-0.228,-0.57029,0.10469,-0.69874,7.8814,3.0951,1.4333,-0.44225,0.29302,-0.7393,-0.4919,-0.49736,-0.60764,9.0612,-2.5168,1.3468,0.27615,0.34899,1.0226,-0.50201,0.75526,-0.12287,-11.815,-1.8831,0.57458,0.433,0.54934,1.5039,0.81847,-0.36417,0.20373,-10.006,0.3366,-1.5234,-0.88156,0.30095,1.2512,0.71365,0.57381,-0.12457,walk,4155
9.5268,0.9936,2.7965,-0.049204,-0.042399,-0.22312,-0.57707,0.10171,-0.69321,8.5267,2.9703,1.1451,-0.45119,0.21145,-0.59108,-0.47238,-0.49712,-0.62049,9.0732,-2.5514,1.5872,0.23118,0.27011,0.87317,-0.47073,0.77153,-0.1367,-11.354,-2.4706,1.6572,-0.26595,0.51576,1.5847,0.78958,-0.41364,0.22113,-9.0807,-1.677,-1.4908,-0.53963,-0.006466,1.3312,0.74275,0.54023,-0.10741,walk,4156
8.5127,1.052,3.1994,-0.019102,0.22781,-0.16413,-0.57676,0.099274,-0.69226,8.2774,2.6028,0.96693,-0.23842,0.056669,-0.56886,-0.46072,-0.50045,-0.627,8.1327,-2.8343,2.2233,0.2917,0.081519,0.55019,-0.44874,0.78388,-0.14639,-9.6411,-1.8393,1.1358,-1.6063,-0.014869,1.8563,0.7606,-0.4671,0.21815,-8.9304,-0.5447,-2.9789,-0.19247,0.12778,1.3446,0.76765,0.50262,-0.11751,walk,4157
7.3053,1.2085,3.5344,0.032832,0.12351,-0.14638,-0.57186,0.095728,-0.69887,7.5677,2.5666,0.93811,-0.14046,-0.15493,-0.58071,-0.45049,-0.50622,-0.62942,6.9136,-2.3865,2.3046,0.3615,0.047127,0.20015,-0.43699,0.78676,-0.15884,-8.6705,-2.3774,-0.15687,-1.8974,0.419,1.9791,0.71547,-0.54242,0.18873,-9.8971,2.6731,-1.2762,-0.031614,0.25353,1.586,0.79476,0.45749,-0.10867,walk,4158
6.9332,1.4696,3.8242,0.1068,-0.0727,-0.098935,-0.57204,0.092154,-0.69754,7.2957,2.8449,1.0471,-0.24873,-0.37662,-0.47341,-0.44676,-0.51009,-0.62786,6.8776,-2.6239,2.1224,0.058213,0.087849,-0.096888,-0.4352,0.78547,-0.16557,-8.9184,-2.9982,1.0241,-1.2821,0.40757,1.5907,0.67215,-0.60222,0.16345,-9.7962,-5.0642,0.51211,-0.15713,-0.43156,1.6806,0.82412,0.40116,-0.11188,walk,4159
7.9332,1.8831,3.9837,0.19293,-0.38926,-0.087303,-0.57762,0.085801,-0.6943,7.8033,2.8967,1.3542,-0.29333,-0.53337,-0.22124,-0.45296,-0.50578,-0.62738,7.8366,-3.5784,2.3051,-0.11296,0.049234,-0.39197,-0.44608,0.77973,-0.16584,-7.4452,-2.6855,-0.62702,-0.46591,0.53572,1.0851,0.63272,-0.6499,0.14595,-11.082,-6.5193,-2.4339,0.041105,0.050175,0.3236,0.83917,0.36746,-0.11286,walk,4160
9.0402,2.6456,3.736,0.25833,-0.33192,-0.072746,-0.59224,0.077318,-0.68351,9.6953,3.3619,2.3351,-0.001715,-0.47829,0.024267,-0.46456,-0.50305,-0.62227,8.9303,-3.7674,3.0192,-0.025934,-0.020419,-0.63019,-0.46291,0.77086,-0.1652,-8.0716,0.1747,-0.23763,0.092035,0.91095,0.60134,0.60876,-0.67017,0.16351,-9.4051,1.4318,-1.5252,-0.43617,0.27274,0.41022,0.84432,0.36056,-0.10334,walk,4161
9.0656,2.6135,2.4305,0.19867,0.037741,-0.049857,-0.59846,0.069696,-0.67989,8.9235,3.2471,2.0431,0.87913,-0.15893,0.10481,-0.47011,-0.51262,-0.60733,7.9043,-3.9578,3.7453,-0.2061,-0.14602,-0.58682,-0.47896,0.7614,-0.15915,-9.4959,6.2954,1.4975,-0.33755,0.96281,1.0495,0.58108,-0.68477,0.18739,-9.6312,-0.11023,-0.26346,-0.97265,0.032379,0.76287,0.85261,0.34188,-0.096969,walk,4162
9.4738,2.5415,2.9553,-0.012774,0.19808,0.018541,-0.59408,0.067163,-0.68141,8.7186,4.1675,2.2137,1.0494,-0.13999,0.074256,-0.47512,-0.53537,-0.58479,7.7084,-4.7212,3.5014,0.000738,-0.067847,-0.44877,-0.49394,0.75281,-0.15393,-9.3894,10.032,1.0754,-0.7409,-0.75864,0.68264,0.55293,-0.71049,0.17852,-9.1859,-2.2618,-0.72481,-0.77351,0.007652,0.66079,0.86126,0.321,-0.086057,walk,4163
9.8942,1.9722,3.7157,-0.061659,0.20474,0.000267,-0.59009,0.070257,-0.68522,9.2802,4.6872,3.5001,0.82281,-0.1107,0.1654,-0.4818,-0.55372,-0.56383,8.362,-4.5795,2.6189,0.067407,0.092925,-0.22824,-0.50456,0.74579,-0.15652,-4.9525,-0.31375,-2.4174,-0.16514,-1.176,-0.025928,0.55358,-0.71675,0.13167,-8.5968,-3.0589,-2.1212,-0.54169,-0.024625,0.35765,0.86843,0.30396,-0.078982,walk,4164
11.269,1.1385,3.8251,-0.17514,0.16292,0.007702,-0.58591,0.074075,-0.68771,10.151,4.7472,4.5774,0.69925,-0.13747,0.31941,-0.49134,-0.56781,-0.54014,10.911,-5.1026,2.7914,0.18805,0.19905,-0.20337,-0.51431,0.73979,-0.16184,-15.22,-4.0428,-0.80423,-1.6991,0.49417,-0.73652,0.56939,-0.71092,0.11657,-12.345,-1.2164,-0.70813,-0.094104,0.078331,0.004316,0.87138,0.3008,-0.061633,walk,4165
12.326,1.0334,3.907,-0.2367,0.15976,-0.013239,-0.58153,0.078178,-0.69151,11.311,5.438,5.0615,0.17213,-0.23133,0.49962,-0.50611,-0.56826,-0.52755,12.299,-5.5994,2.469,0.15029,0.22469,-0.27013,-0.51982,0.73445,-0.17219,-9.3136,-2.4304,-0.66483,-0.80335,0.20674,-0.76744,0.58703,-0.70237,0.080909,-12.257,-2.4731,-0.26936,0.20459,-0.37232,-0.57014,0.86594,0.31101,-0.072768,walk,4166
